Epoch,Dataset,Recall,Precision,TopKAcc
455,Theobroma_cacao_5e3,0.9768,0.9874,0.8898
456,Brachypodium_distachyon_5e3,0.8863,0.9888,0.8567
456,Brassica_juncea_5e3,0.8988,0.9636,0.8517
456,Brassica_napus_5e3,0.8670,0.9684,0.8351
456,Cajanus_cajan_5e3,0.9698,0.9874,0.8621
456,Glycine_max_5e3,0.9587,0.9921,0.8986
456,Gossypium_raimondii_5e3,0.9292,0.9780,0.8530
456,Lactuca_sativa_5e3,0.9353,0.9898,0.8888
456,Medicago_truncatula_5e3,0.9618,0.9910,0.8862
456,Pisum_sativum_5e3,0.9465,0.9799,0.8472
456,Theobroma_cacao_5e3,0.9772,0.9863,0.8900
457,Brachypodium_distachyon_5e3,0.8873,0.9880,0.8568
457,Brassica_juncea_5e3,0.9000,0.9590,0.8536
457,Brassica_napus_5e3,0.8662,0.9639,0.8350
457,Cajanus_cajan_5e3,0.9691,0.9871,0.8624
457,Glycine_max_5e3,0.9600,0.9902,0.8988
457,Gossypium_raimondii_5e3,0.9282,0.9841,0.8537
457,Lactuca_sativa_5e3,0.9353,0.9871,0.8883
457,Medicago_truncatula_5e3,0.9629,0.9894,0.8862
457,Pisum_sativum_5e3,0.9473,0.9783,0.8480
457,Theobroma_cacao_5e3,0.9768,0.9862,0.8892
458,Brachypodium_distachyon_5e3,0.8884,0.9863,0.8573
458,Brassica_juncea_5e3,0.9013,0.9615,0.8545
458,Brassica_napus_5e3,0.8668,0.9657,0.8346
458,Cajanus_cajan_5e3,0.9670,0.9906,0.8621
458,Glycine_max_5e3,0.9598,0.9907,0.8989
458,Gossypium_raimondii_5e3,0.9284,0.9824,0.8528
458,Lactuca_sativa_5e3,0.9362,0.9861,0.8881
458,Medicago_truncatula_5e3,0.9631,0.9890,0.8860
458,Pisum_sativum_5e3,0.9453,0.9821,0.8478
458,Theobroma_cacao_5e3,0.9774,0.9882,0.8894
459,Brachypodium_distachyon_5e3,0.8884,0.9874,0.8577
459,Brassica_juncea_5e3,0.8991,0.9639,0.8551
459,Brassica_napus_5e3,0.8672,0.9659,0.8358
459,Cajanus_cajan_5e3,0.9695,0.9897,0.8621
459,Glycine_max_5e3,0.9599,0.9896,0.8987
459,Gossypium_raimondii_5e3,0.9265,0.9834,0.8543
459,Lactuca_sativa_5e3,0.9357,0.9878,0.8888
459,Medicago_truncatula_5e3,0.9632,0.9891,0.8860
459,Pisum_sativum_5e3,0.9469,0.9808,0.8480
459,Theobroma_cacao_5e3,0.9759,0.9888,0.8895
460,Brachypodium_distachyon_5e3,0.8894,0.9837,0.8574
460,Brassica_juncea_5e3,0.9000,0.9681,0.8548
460,Brassica_napus_5e3,0.8676,0.9647,0.8355
460,Cajanus_cajan_5e3,0.9684,0.9901,0.8622
460,Glycine_max_5e3,0.9597,0.9903,0.8984
460,Gossypium_raimondii_5e3,0.9290,0.9788,0.8537
460,Lactuca_sativa_5e3,0.9366,0.9853,0.8881
460,Medicago_truncatula_5e3,0.9631,0.9887,0.8858
460,Pisum_sativum_5e3,0.9451,0.9824,0.8477
460,Theobroma_cacao_5e3,0.9773,0.9845,0.8894
461,Brachypodium_distachyon_5e3,0.8891,0.9843,0.8567
461,Brassica_juncea_5e3,0.9003,0.9580,0.8539
461,Brassica_napus_5e3,0.8695,0.9583,0.8357
461,Cajanus_cajan_5e3,0.9698,0.9894,0.8626
461,Glycine_max_5e3,0.9601,0.9888,0.8982
461,Gossypium_raimondii_5e3,0.9290,0.9804,0.8535
461,Lactuca_sativa_5e3,0.9373,0.9847,0.8882
461,Medicago_truncatula_5e3,0.9633,0.9882,0.8860
461,Pisum_sativum_5e3,0.9455,0.9821,0.8479
461,Theobroma_cacao_5e3,0.9772,0.9872,0.8902
462,Brachypodium_distachyon_5e3,0.8884,0.9846,0.8568
462,Brassica_juncea_5e3,0.8985,0.9671,0.8569
462,Brassica_napus_5e3,0.8679,0.9616,0.8355
462,Cajanus_cajan_5e3,0.9678,0.9910,0.8621
462,Glycine_max_5e3,0.9598,0.9890,0.8988
462,Gossypium_raimondii_5e3,0.9302,0.9803,0.8537
462,Lactuca_sativa_5e3,0.9366,0.9870,0.8889
462,Medicago_truncatula_5e3,0.9632,0.9890,0.8860
462,Pisum_sativum_5e3,0.9459,0.9815,0.8478
462,Theobroma_cacao_5e3,0.9771,0.9875,0.8887
463,Brachypodium_distachyon_5e3,0.8893,0.9833,0.8569
463,Brassica_juncea_5e3,0.8982,0.9661,0.8566
463,Brassica_napus_5e3,0.8676,0.9592,0.8350
463,Cajanus_cajan_5e3,0.9692,0.9908,0.8622
463,Glycine_max_5e3,0.9602,0.9892,0.8987
463,Gossypium_raimondii_5e3,0.9289,0.9801,0.8540
463,Lactuca_sativa_5e3,0.9366,0.9849,0.8887
463,Medicago_truncatula_5e3,0.9633,0.9881,0.8856
463,Pisum_sativum_5e3,0.9470,0.9807,0.8476
463,Theobroma_cacao_5e3,0.9771,0.9876,0.8895
464,Brachypodium_distachyon_5e3,0.8883,0.9840,0.8566
464,Brassica_juncea_5e3,0.9037,0.9604,0.8566
464,Brassica_napus_5e3,0.8694,0.9606,0.8347
464,Cajanus_cajan_5e3,0.9681,0.9887,0.8629
464,Glycine_max_5e3,0.9604,0.9890,0.8985
464,Gossypium_raimondii_5e3,0.9306,0.9798,0.8535
464,Lactuca_sativa_5e3,0.9371,0.9855,0.8885
464,Medicago_truncatula_5e3,0.9637,0.9880,0.8857
464,Pisum_sativum_5e3,0.9489,0.9782,0.8475
464,Theobroma_cacao_5e3,0.9782,0.9863,0.8905
465,Brachypodium_distachyon_5e3,0.8900,0.9842,0.8574
465,Brassica_juncea_5e3,0.9052,0.9530,0.8548
465,Brassica_napus_5e3,0.8689,0.9644,0.8360
465,Cajanus_cajan_5e3,0.9687,0.9895,0.8624
465,Glycine_max_5e3,0.9599,0.9896,0.8988
465,Gossypium_raimondii_5e3,0.9292,0.9811,0.8535
465,Lactuca_sativa_5e3,0.9369,0.9848,0.8886
465,Medicago_truncatula_5e3,0.9629,0.9896,0.8860
465,Pisum_sativum_5e3,0.9486,0.9788,0.8477
465,Theobroma_cacao_5e3,0.9779,0.9866,0.8905
466,Brachypodium_distachyon_5e3,0.8893,0.9855,0.8578
466,Brassica_juncea_5e3,0.9028,0.9603,0.8557
466,Brassica_napus_5e3,0.8673,0.9678,0.8363
466,Cajanus_cajan_5e3,0.9684,0.9908,0.8625
466,Glycine_max_5e3,0.9596,0.9915,0.8986
466,Gossypium_raimondii_5e3,0.9299,0.9831,0.8542
466,Lactuca_sativa_5e3,0.9358,0.9877,0.8890
466,Medicago_truncatula_5e3,0.9630,0.9894,0.8860
466,Pisum_sativum_5e3,0.9455,0.9824,0.8480
466,Theobroma_cacao_5e3,0.9778,0.9881,0.8895
467,Brachypodium_distachyon_5e3,0.8896,0.9858,0.8564
467,Brassica_juncea_5e3,0.9043,0.9585,0.8526
467,Brassica_napus_5e3,0.8685,0.9641,0.8361
467,Cajanus_cajan_5e3,0.9664,0.9921,0.8624
467,Glycine_max_5e3,0.9597,0.9903,0.8986
467,Gossypium_raimondii_5e3,0.9307,0.9805,0.8549
467,Lactuca_sativa_5e3,0.9359,0.9870,0.8887
467,Medicago_truncatula_5e3,0.9631,0.9889,0.8859
467,Pisum_sativum_5e3,0.9451,0.9839,0.8473
467,Theobroma_cacao_5e3,0.9772,0.9881,0.8900
468,Brachypodium_distachyon_5e3,0.8906,0.9845,0.8580
468,Brassica_juncea_5e3,0.9046,0.9595,0.8554
468,Brassica_napus_5e3,0.8698,0.9641,0.8357
468,Cajanus_cajan_5e3,0.9692,0.9897,0.8625
468,Glycine_max_5e3,0.9602,0.9894,0.8986
468,Gossypium_raimondii_5e3,0.9302,0.9801,0.8549
468,Lactuca_sativa_5e3,0.9374,0.9845,0.8890
468,Medicago_truncatula_5e3,0.9632,0.9878,0.8857
468,Pisum_sativum_5e3,0.9464,0.9816,0.8477
468,Theobroma_cacao_5e3,0.9764,0.9882,0.8913
469,Brachypodium_distachyon_5e3,0.8878,0.9883,0.8573
469,Brassica_juncea_5e3,0.8994,0.9697,0.8548
469,Brassica_napus_5e3,0.8659,0.9657,0.8362
469,Cajanus_cajan_5e3,0.9671,0.9917,0.8624
469,Glycine_max_5e3,0.9593,0.9914,0.8987
469,Gossypium_raimondii_5e3,0.9285,0.9836,0.8533
469,Lactuca_sativa_5e3,0.9360,0.9878,0.8885
469,Medicago_truncatula_5e3,0.9625,0.9897,0.8859
469,Pisum_sativum_5e3,0.9461,0.9837,0.8483
469,Theobroma_cacao_5e3,0.9767,0.9872,0.8909
470,Brachypodium_distachyon_5e3,0.8895,0.9848,0.8576
470,Brassica_juncea_5e3,0.9058,0.9533,0.8557
470,Brassica_napus_5e3,0.8666,0.9666,0.8355
470,Cajanus_cajan_5e3,0.9701,0.9897,0.8628
470,Glycine_max_5e3,0.9598,0.9908,0.8985
470,Gossypium_raimondii_5e3,0.9297,0.9799,0.8549
470,Lactuca_sativa_5e3,0.9360,0.9864,0.8885
470,Medicago_truncatula_5e3,0.9628,0.9884,0.8855
470,Pisum_sativum_5e3,0.9473,0.9806,0.8481
470,Theobroma_cacao_5e3,0.9774,0.9875,0.8905
471,Brachypodium_distachyon_5e3,0.8886,0.9880,0.8580
471,Brassica_juncea_5e3,0.9043,0.9579,0.8585
471,Brassica_napus_5e3,0.8670,0.9656,0.8349
471,Cajanus_cajan_5e3,0.9702,0.9893,0.8629
471,Glycine_max_5e3,0.9597,0.9906,0.8987
471,Gossypium_raimondii_5e3,0.9306,0.9810,0.8552
471,Lactuca_sativa_5e3,0.9365,0.9878,0.8889
471,Medicago_truncatula_5e3,0.9635,0.9890,0.8859
471,Pisum_sativum_5e3,0.9462,0.9815,0.8486
471,Theobroma_cacao_5e3,0.9781,0.9845,0.8898
472,Brachypodium_distachyon_5e3,0.8893,0.9859,0.8580
472,Brassica_juncea_5e3,0.9052,0.9604,0.8581
472,Brassica_napus_5e3,0.8684,0.9604,0.8349
472,Cajanus_cajan_5e3,0.9693,0.9902,0.8630
472,Glycine_max_5e3,0.9598,0.9904,0.8987
472,Gossypium_raimondii_5e3,0.9302,0.9799,0.8542
472,Lactuca_sativa_5e3,0.9366,0.9863,0.8887
472,Medicago_truncatula_5e3,0.9628,0.9887,0.8859
472,Pisum_sativum_5e3,0.9471,0.9816,0.8479
472,Theobroma_cacao_5e3,0.9781,0.9877,0.8902
473,Brachypodium_distachyon_5e3,0.8895,0.9863,0.8574
473,Brassica_juncea_5e3,0.9049,0.9579,0.8569
473,Brassica_napus_5e3,0.8675,0.9662,0.8365
473,Cajanus_cajan_5e3,0.9686,0.9902,0.8624
473,Glycine_max_5e3,0.9596,0.9911,0.8989
473,Gossypium_raimondii_5e3,0.9306,0.9787,0.8550
473,Lactuca_sativa_5e3,0.9359,0.9877,0.8888
473,Medicago_truncatula_5e3,0.9634,0.9884,0.8858
473,Pisum_sativum_5e3,0.9475,0.9804,0.8480
473,Theobroma_cacao_5e3,0.9778,0.9875,0.8909
474,Brachypodium_distachyon_5e3,0.8911,0.9839,0.8581
474,Brassica_juncea_5e3,0.9083,0.9599,0.8585
474,Brassica_napus_5e3,0.8698,0.9617,0.8366
474,Cajanus_cajan_5e3,0.9701,0.9894,0.8626
474,Glycine_max_5e3,0.9602,0.9898,0.8987
474,Gossypium_raimondii_5e3,0.9306,0.9794,0.8547
474,Lactuca_sativa_5e3,0.9374,0.9854,0.8888
474,Medicago_truncatula_5e3,0.9638,0.9872,0.8861
474,Pisum_sativum_5e3,0.9483,0.9795,0.8483
474,Theobroma_cacao_5e3,0.9779,0.9850,0.8908
475,Brachypodium_distachyon_5e3,0.8884,0.9875,0.8578
475,Brassica_juncea_5e3,0.9058,0.9598,0.8560
475,Brassica_napus_5e3,0.8675,0.9693,0.8356
475,Cajanus_cajan_5e3,0.9679,0.9914,0.8630
475,Glycine_max_5e3,0.9595,0.9914,0.8986
475,Gossypium_raimondii_5e3,0.9301,0.9806,0.8559
475,Lactuca_sativa_5e3,0.9360,0.9887,0.8889
475,Medicago_truncatula_5e3,0.9622,0.9903,0.8858
475,Pisum_sativum_5e3,0.9462,0.9829,0.8482
475,Theobroma_cacao_5e3,0.9759,0.9881,0.8896
476,Brachypodium_distachyon_5e3,0.8891,0.9881,0.8592
476,Brassica_juncea_5e3,0.9013,0.9662,0.8569
476,Brassica_napus_5e3,0.8673,0.9656,0.8348
476,Cajanus_cajan_5e3,0.9697,0.9901,0.8627
476,Glycine_max_5e3,0.9593,0.9911,0.8984
476,Gossypium_raimondii_5e3,0.9313,0.9828,0.8550
476,Lactuca_sativa_5e3,0.9355,0.9888,0.8884
476,Medicago_truncatula_5e3,0.9622,0.9904,0.8859
476,Pisum_sativum_5e3,0.9456,0.9828,0.8485
476,Theobroma_cacao_5e3,0.9773,0.9869,0.8897
477,Brachypodium_distachyon_5e3,0.8911,0.9864,0.8590
477,Brassica_juncea_5e3,0.9025,0.9628,0.8603
477,Brassica_napus_5e3,0.8673,0.9678,0.8354
477,Cajanus_cajan_5e3,0.9696,0.9904,0.8628
477,Glycine_max_5e3,0.9595,0.9907,0.8989
477,Gossypium_raimondii_5e3,0.9275,0.9825,0.8543
477,Lactuca_sativa_5e3,0.9359,0.9881,0.8886
477,Medicago_truncatula_5e3,0.9627,0.9898,0.8857
477,Pisum_sativum_5e3,0.9462,0.9819,0.8483
477,Theobroma_cacao_5e3,0.9777,0.9883,0.8903
478,Brachypodium_distachyon_5e3,0.8909,0.9838,0.8574
478,Brassica_juncea_5e3,0.9013,0.9553,0.8566
478,Brassica_napus_5e3,0.8691,0.9613,0.8353
478,Cajanus_cajan_5e3,0.9701,0.9897,0.8629
478,Glycine_max_5e3,0.9601,0.9897,0.8987
478,Gossypium_raimondii_5e3,0.9302,0.9794,0.8542
478,Lactuca_sativa_5e3,0.9368,0.9870,0.8885
478,Medicago_truncatula_5e3,0.9630,0.9880,0.8859
478,Pisum_sativum_5e3,0.9464,0.9819,0.8477
478,Theobroma_cacao_5e3,0.9781,0.9863,0.8905
479,Brachypodium_distachyon_5e3,0.8898,0.9849,0.8587
479,Brassica_juncea_5e3,0.9043,0.9573,0.8569
479,Brassica_napus_5e3,0.8682,0.9629,0.8351
479,Cajanus_cajan_5e3,0.9695,0.9898,0.8626
479,Glycine_max_5e3,0.9597,0.9905,0.8989
479,Gossypium_raimondii_5e3,0.9304,0.9822,0.8547
479,Lactuca_sativa_5e3,0.9364,0.9876,0.8888
479,Medicago_truncatula_5e3,0.9626,0.9893,0.8860
479,Pisum_sativum_5e3,0.9451,0.9832,0.8480
479,Theobroma_cacao_5e3,0.9780,0.9886,0.8899
480,Brachypodium_distachyon_5e3,0.8901,0.9848,0.8575
480,Brassica_juncea_5e3,0.9071,0.9528,0.8572
480,Brassica_napus_5e3,0.8675,0.9644,0.8356
480,Cajanus_cajan_5e3,0.9685,0.9909,0.8629
480,Glycine_max_5e3,0.9599,0.9904,0.8982
480,Gossypium_raimondii_5e3,0.9284,0.9836,0.8547
480,Lactuca_sativa_5e3,0.9368,0.9870,0.8892
480,Medicago_truncatula_5e3,0.9627,0.9889,0.8857
480,Pisum_sativum_5e3,0.9446,0.9834,0.8480
480,Theobroma_cacao_5e3,0.9772,0.9881,0.8909
481,Brachypodium_distachyon_5e3,0.8889,0.9878,0.8581
481,Brassica_juncea_5e3,0.9043,0.9686,0.8588
481,Brassica_napus_5e3,0.8649,0.9684,0.8364
481,Cajanus_cajan_5e3,0.9673,0.9912,0.8629
481,Glycine_max_5e3,0.9593,0.9914,0.8983
481,Gossypium_raimondii_5e3,0.9297,0.9834,0.8538
481,Lactuca_sativa_5e3,0.9355,0.9881,0.8888
481,Medicago_truncatula_5e3,0.9623,0.9905,0.8858
481,Pisum_sativum_5e3,0.9436,0.9858,0.8483
481,Theobroma_cacao_5e3,0.9753,0.9905,0.8912
482,Brachypodium_distachyon_5e3,0.8903,0.9841,0.8581
482,Brassica_juncea_5e3,0.9074,0.9615,0.8588
482,Brassica_napus_5e3,0.8680,0.9651,0.8366
482,Cajanus_cajan_5e3,0.9684,0.9909,0.8630
482,Glycine_max_5e3,0.9598,0.9904,0.8982
482,Gossypium_raimondii_5e3,0.9316,0.9814,0.8549
482,Lactuca_sativa_5e3,0.9375,0.9854,0.8890
482,Medicago_truncatula_5e3,0.9631,0.9888,0.8860
482,Pisum_sativum_5e3,0.9464,0.9818,0.8484
482,Theobroma_cacao_5e3,0.9774,0.9882,0.8916
483,Brachypodium_distachyon_5e3,0.8904,0.9846,0.8583
483,Brassica_juncea_5e3,0.9077,0.9618,0.8578
483,Brassica_napus_5e3,0.8682,0.9659,0.8362
483,Cajanus_cajan_5e3,0.9698,0.9905,0.8633
483,Glycine_max_5e3,0.9594,0.9908,0.8986
483,Gossypium_raimondii_5e3,0.9307,0.9826,0.8554
483,Lactuca_sativa_5e3,0.9366,0.9876,0.8886
483,Medicago_truncatula_5e3,0.9628,0.9896,0.8858
483,Pisum_sativum_5e3,0.9456,0.9832,0.8486
483,Theobroma_cacao_5e3,0.9760,0.9896,0.8908
484,Brachypodium_distachyon_5e3,0.8899,0.9848,0.8580
484,Brassica_juncea_5e3,0.9077,0.9590,0.8594
484,Brassica_napus_5e3,0.8672,0.9657,0.8370
484,Cajanus_cajan_5e3,0.9696,0.9899,0.8632
484,Glycine_max_5e3,0.9600,0.9906,0.8985
484,Gossypium_raimondii_5e3,0.9321,0.9821,0.8538
484,Lactuca_sativa_5e3,0.9364,0.9880,0.8888
484,Medicago_truncatula_5e3,0.9631,0.9884,0.8856
484,Pisum_sativum_5e3,0.9461,0.9829,0.8481
484,Theobroma_cacao_5e3,0.9774,0.9889,0.8904
485,Brachypodium_distachyon_5e3,0.8896,0.9863,0.8573
485,Brassica_juncea_5e3,0.9049,0.9617,0.8585
485,Brassica_napus_5e3,0.8657,0.9687,0.8362
485,Cajanus_cajan_5e3,0.9712,0.9887,0.8636
485,Glycine_max_5e3,0.9596,0.9906,0.8987
485,Gossypium_raimondii_5e3,0.9294,0.9847,0.8560
485,Lactuca_sativa_5e3,0.9362,0.9880,0.8895
485,Medicago_truncatula_5e3,0.9624,0.9890,0.8858
485,Pisum_sativum_5e3,0.9474,0.9813,0.8488
485,Theobroma_cacao_5e3,0.9789,0.9876,0.8912
486,Brachypodium_distachyon_5e3,0.8908,0.9847,0.8584
486,Brassica_juncea_5e3,0.9104,0.9582,0.8603
486,Brassica_napus_5e3,0.8691,0.9636,0.8364
486,Cajanus_cajan_5e3,0.9690,0.9898,0.8630
486,Glycine_max_5e3,0.9601,0.9902,0.8988
486,Gossypium_raimondii_5e3,0.9311,0.9819,0.8550
486,Lactuca_sativa_5e3,0.9374,0.9850,0.8892
486,Medicago_truncatula_5e3,0.9639,0.9878,0.8858
486,Pisum_sativum_5e3,0.9462,0.9820,0.8482
486,Theobroma_cacao_5e3,0.9784,0.9873,0.8918
487,Brachypodium_distachyon_5e3,0.8912,0.9832,0.8581
487,Brassica_juncea_5e3,0.9095,0.9544,0.8600
487,Brassica_napus_5e3,0.8718,0.9582,0.8360
487,Cajanus_cajan_5e3,0.9682,0.9912,0.8635
487,Glycine_max_5e3,0.9597,0.9900,0.8986
487,Gossypium_raimondii_5e3,0.9314,0.9840,0.8557
487,Lactuca_sativa_5e3,0.9372,0.9863,0.8889
487,Medicago_truncatula_5e3,0.9625,0.9893,0.8859
487,Pisum_sativum_5e3,0.9450,0.9839,0.8481
487,Theobroma_cacao_5e3,0.9788,0.9857,0.8916
488,Brachypodium_distachyon_5e3,0.8901,0.9850,0.8581
488,Brassica_juncea_5e3,0.9116,0.9512,0.8603
488,Brassica_napus_5e3,0.8698,0.9607,0.8366
488,Cajanus_cajan_5e3,0.9707,0.9894,0.8637
488,Glycine_max_5e3,0.9601,0.9903,0.8986
488,Gossypium_raimondii_5e3,0.9336,0.9770,0.8559
488,Lactuca_sativa_5e3,0.9371,0.9866,0.8893
488,Medicago_truncatula_5e3,0.9628,0.9894,0.8857
488,Pisum_sativum_5e3,0.9482,0.9803,0.8492
488,Theobroma_cacao_5e3,0.9778,0.9887,0.8902
489,Brachypodium_distachyon_5e3,0.8892,0.9878,0.8580
489,Brassica_juncea_5e3,0.9013,0.9647,0.8618
489,Brassica_napus_5e3,0.8683,0.9665,0.8364
489,Cajanus_cajan_5e3,0.9685,0.9904,0.8637
489,Glycine_max_5e3,0.9598,0.9916,0.8987
489,Gossypium_raimondii_5e3,0.9306,0.9824,0.8564
489,Lactuca_sativa_5e3,0.9363,0.9880,0.8895
489,Medicago_truncatula_5e3,0.9621,0.9902,0.8854
489,Pisum_sativum_5e3,0.9459,0.9838,0.8483
489,Theobroma_cacao_5e3,0.9766,0.9899,0.8912
490,Brachypodium_distachyon_5e3,0.8909,0.9847,0.8585
490,Brassica_juncea_5e3,0.9074,0.9553,0.8588
490,Brassica_napus_5e3,0.8689,0.9653,0.8370
490,Cajanus_cajan_5e3,0.9701,0.9888,0.8636
490,Glycine_max_5e3,0.9598,0.9904,0.8989
490,Gossypium_raimondii_5e3,0.9342,0.9798,0.8572
490,Lactuca_sativa_5e3,0.9366,0.9860,0.8888
490,Medicago_truncatula_5e3,0.9632,0.9886,0.8858
490,Pisum_sativum_5e3,0.9474,0.9817,0.8487
490,Theobroma_cacao_5e3,0.9788,0.9868,0.8916
491,Brachypodium_distachyon_5e3,0.8917,0.9857,0.8590
491,Brassica_juncea_5e3,0.9074,0.9565,0.8612
491,Brassica_napus_5e3,0.8694,0.9614,0.8363
491,Cajanus_cajan_5e3,0.9695,0.9905,0.8635
491,Glycine_max_5e3,0.9601,0.9905,0.8983
491,Gossypium_raimondii_5e3,0.9336,0.9772,0.8559
491,Lactuca_sativa_5e3,0.9370,0.9863,0.8889
491,Medicago_truncatula_5e3,0.9629,0.9886,0.8857
491,Pisum_sativum_5e3,0.9466,0.9800,0.8482
491,Theobroma_cacao_5e3,0.9793,0.9870,0.8904
492,Brachypodium_distachyon_5e3,0.8907,0.9858,0.8591
492,Brassica_juncea_5e3,0.9052,0.9617,0.8606
492,Brassica_napus_5e3,0.8673,0.9618,0.8356
492,Cajanus_cajan_5e3,0.9684,0.9910,0.8642
492,Glycine_max_5e3,0.9601,0.9904,0.8984
492,Gossypium_raimondii_5e3,0.9292,0.9822,0.8554
492,Lactuca_sativa_5e3,0.9365,0.9865,0.8892
492,Medicago_truncatula_5e3,0.9629,0.9878,0.8857
492,Pisum_sativum_5e3,0.9453,0.9834,0.8483
492,Theobroma_cacao_5e3,0.9781,0.9894,0.8910
493,Brachypodium_distachyon_5e3,0.8912,0.9842,0.8588
493,Brassica_juncea_5e3,0.9095,0.9520,0.8609
493,Brassica_napus_5e3,0.8706,0.9597,0.8362
493,Cajanus_cajan_5e3,0.9704,0.9878,0.8634
493,Glycine_max_5e3,0.9605,0.9895,0.8985
493,Gossypium_raimondii_5e3,0.9335,0.9789,0.8566
493,Lactuca_sativa_5e3,0.9377,0.9860,0.8894
493,Medicago_truncatula_5e3,0.9633,0.9884,0.8857
493,Pisum_sativum_5e3,0.9486,0.9795,0.8481
493,Theobroma_cacao_5e3,0.9791,0.9871,0.8915
494,Brachypodium_distachyon_5e3,0.8899,0.9859,0.8587
494,Brassica_juncea_5e3,0.9080,0.9615,0.8621
494,Brassica_napus_5e3,0.8683,0.9657,0.8357
494,Cajanus_cajan_5e3,0.9710,0.9888,0.8633
494,Glycine_max_5e3,0.9597,0.9905,0.8983
494,Gossypium_raimondii_5e3,0.9314,0.9821,0.8562
494,Lactuca_sativa_5e3,0.9362,0.9889,0.8890
494,Medicago_truncatula_5e3,0.9621,0.9896,0.8857
494,Pisum_sativum_5e3,0.9482,0.9805,0.8485
494,Theobroma_cacao_5e3,0.9794,0.9883,0.8907
495,Brachypodium_distachyon_5e3,0.8901,0.9896,0.8587
495,Brassica_juncea_5e3,0.9068,0.9636,0.8612
495,Brassica_napus_5e3,0.8683,0.9666,0.8360
495,Cajanus_cajan_5e3,0.9698,0.9905,0.8639
495,Glycine_max_5e3,0.9594,0.9906,0.8985
495,Gossypium_raimondii_5e3,0.9313,0.9824,0.8562
495,Lactuca_sativa_5e3,0.9369,0.9891,0.8894
495,Medicago_truncatula_5e3,0.9622,0.9896,0.8856
495,Pisum_sativum_5e3,0.9458,0.9832,0.8486
495,Theobroma_cacao_5e3,0.9791,0.9871,0.8904
496,Brachypodium_distachyon_5e3,0.8897,0.9862,0.8581
496,Brassica_juncea_5e3,0.9116,0.9582,0.8603
496,Brassica_napus_5e3,0.8695,0.9637,0.8364
496,Cajanus_cajan_5e3,0.9719,0.9884,0.8637
496,Glycine_max_5e3,0.9598,0.9901,0.8989
496,Gossypium_raimondii_5e3,0.9350,0.9767,0.8559
496,Lactuca_sativa_5e3,0.9365,0.9878,0.8892
496,Medicago_truncatula_5e3,0.9633,0.9883,0.8857
496,Pisum_sativum_5e3,0.9473,0.9816,0.8487
496,Theobroma_cacao_5e3,0.9794,0.9865,0.8922
497,Brachypodium_distachyon_5e3,0.8573,0.9865,0.8454
497,Brassica_juncea_5e3,0.8655,0.9626,0.8401
497,Brassica_napus_5e3,0.8197,0.9691,0.8180
497,Cajanus_cajan_5e3,0.9576,0.9889,0.8594
497,Glycine_max_5e3,0.9433,0.9899,0.8939
497,Gossypium_raimondii_5e3,0.8969,0.9862,0.8462
497,Lactuca_sativa_5e3,0.9156,0.9837,0.8809
497,Medicago_truncatula_5e3,0.9428,0.9845,0.8787
497,Pisum_sativum_5e3,0.9262,0.9852,0.8418
497,Theobroma_cacao_5e3,0.9668,0.9855,0.8868
498,Brachypodium_distachyon_5e3,0.8711,0.9702,0.8454
498,Brassica_juncea_5e3,0.8857,0.9315,0.8380
498,Brassica_napus_5e3,0.8424,0.9391,0.8170
498,Cajanus_cajan_5e3,0.9613,0.9874,0.8582
498,Glycine_max_5e3,0.9510,0.9814,0.8938
498,Gossypium_raimondii_5e3,0.9129,0.9740,0.8440
498,Lactuca_sativa_5e3,0.9239,0.9749,0.8812
498,Medicago_truncatula_5e3,0.9507,0.9731,0.8786
498,Pisum_sativum_5e3,0.9396,0.9723,0.8429
498,Theobroma_cacao_5e3,0.9713,0.9814,0.8867
499,Brachypodium_distachyon_5e3,0.8701,0.9807,0.8462
499,Brassica_juncea_5e3,0.8640,0.9518,0.8343
499,Brassica_napus_5e3,0.8373,0.9496,0.8167
499,Cajanus_cajan_5e3,0.9636,0.9831,0.8580
499,Glycine_max_5e3,0.9504,0.9837,0.8938
499,Gossypium_raimondii_5e3,0.9171,0.9672,0.8435
499,Lactuca_sativa_5e3,0.9210,0.9798,0.8825
499,Medicago_truncatula_5e3,0.9481,0.9779,0.8782
499,Pisum_sativum_5e3,0.9366,0.9776,0.8423
499,Theobroma_cacao_5e3,0.9681,0.9842,0.8864
500,Brachypodium_distachyon_5e3,0.8717,0.9709,0.8453
500,Brassica_juncea_5e3,0.8710,0.9446,0.8386
500,Brassica_napus_5e3,0.8348,0.9433,0.8149
500,Cajanus_cajan_5e3,0.9590,0.9877,0.8577
500,Glycine_max_5e3,0.9505,0.9787,0.8931
500,Gossypium_raimondii_5e3,0.9095,0.9747,0.8404
500,Lactuca_sativa_5e3,0.9250,0.9691,0.8803
500,Medicago_truncatula_5e3,0.9520,0.9688,0.8769
500,Pisum_sativum_5e3,0.9330,0.9784,0.8415
500,Theobroma_cacao_5e3,0.9700,0.9835,0.8871
501,Brachypodium_distachyon_5e3,0.8849,0.9811,0.8536
501,Brassica_juncea_5e3,0.8986,0.9493,0.8540
501,Brassica_napus_5e3,0.8599,0.9545,0.8313
501,Cajanus_cajan_5e3,0.9660,0.9901,0.8647
501,Glycine_max_5e3,0.9617,0.9871,0.9000
