Epoch,Dataset,Recall,Precision,TopKAcc
306,Brassica_napus_5e3,0.7796,0.9391,0.7744
306,Cajanus_cajan_5e3,0.9339,0.9798,0.8424
306,Glycine_max_5e3,0.9454,0.9838,0.8897
306,Gossypium_raimondii_5e3,0.8598,0.9496,0.8011
306,Lactuca_sativa_5e3,0.8981,0.9713,0.8636
306,Medicago_truncatula_5e3,0.9489,0.9824,0.8779
306,Pisum_sativum_5e3,0.9156,0.9657,0.8212
306,Theobroma_cacao_5e3,0.9449,0.9729,0.8650
307,Brachypodium_distachyon_5e3,0.8305,0.9626,0.8149
307,Brassica_juncea_5e3,0.7876,0.8650,0.7616
307,Brassica_napus_5e3,0.7883,0.9395,0.7776
307,Cajanus_cajan_5e3,0.9372,0.9752,0.8418
307,Glycine_max_5e3,0.9456,0.9826,0.8902
307,Gossypium_raimondii_5e3,0.8575,0.9445,0.8021
307,Lactuca_sativa_5e3,0.8995,0.9704,0.8639
307,Medicago_truncatula_5e3,0.9490,0.9814,0.8778
307,Pisum_sativum_5e3,0.9141,0.9658,0.8204
307,Theobroma_cacao_5e3,0.9435,0.9770,0.8666
308,Brachypodium_distachyon_5e3,0.8355,0.9501,0.8128
308,Brassica_juncea_5e3,0.7789,0.8706,0.7601
308,Brassica_napus_5e3,0.7881,0.9260,0.7740
308,Cajanus_cajan_5e3,0.9387,0.9712,0.8426
308,Glycine_max_5e3,0.9459,0.9803,0.8892
308,Gossypium_raimondii_5e3,0.8568,0.9402,0.8017
308,Lactuca_sativa_5e3,0.8998,0.9657,0.8627
308,Medicago_truncatula_5e3,0.9479,0.9796,0.8773
308,Pisum_sativum_5e3,0.9082,0.9652,0.8205
308,Theobroma_cacao_5e3,0.9404,0.9789,0.8664
309,Brachypodium_distachyon_5e3,0.8372,0.9546,0.8139
309,Brassica_juncea_5e3,0.7895,0.8487,0.7584
309,Brassica_napus_5e3,0.7921,0.9340,0.7782
309,Cajanus_cajan_5e3,0.9397,0.9740,0.8424
309,Glycine_max_5e3,0.9472,0.9806,0.8898
309,Gossypium_raimondii_5e3,0.8686,0.9325,0.8031
309,Lactuca_sativa_5e3,0.8999,0.9682,0.8646
309,Medicago_truncatula_5e3,0.9507,0.9800,0.8779
309,Pisum_sativum_5e3,0.9124,0.9664,0.8206
309,Theobroma_cacao_5e3,0.9440,0.9743,0.8677
310,Brachypodium_distachyon_5e3,0.8331,0.9592,0.8135
310,Brassica_juncea_5e3,0.7911,0.8521,0.7672
310,Brassica_napus_5e3,0.7895,0.9398,0.7816
310,Cajanus_cajan_5e3,0.9348,0.9759,0.8428
310,Glycine_max_5e3,0.9459,0.9812,0.8903
310,Gossypium_raimondii_5e3,0.8646,0.9416,0.8020
310,Lactuca_sativa_5e3,0.8982,0.9705,0.8647
310,Medicago_truncatula_5e3,0.9492,0.9826,0.8783
310,Pisum_sativum_5e3,0.9092,0.9693,0.8207
310,Theobroma_cacao_5e3,0.9448,0.9719,0.8669
311,Brachypodium_distachyon_5e3,0.8394,0.9455,0.8128
311,Brassica_juncea_5e3,0.8002,0.8401,0.7613
311,Brassica_napus_5e3,0.7962,0.9241,0.7789
311,Cajanus_cajan_5e3,0.9368,0.9730,0.8432
311,Glycine_max_5e3,0.9473,0.9791,0.8895
311,Gossypium_raimondii_5e3,0.8738,0.9341,0.8044
311,Lactuca_sativa_5e3,0.9009,0.9634,0.8639
311,Medicago_truncatula_5e3,0.9514,0.9785,0.8782
311,Pisum_sativum_5e3,0.9180,0.9568,0.8202
311,Theobroma_cacao_5e3,0.9431,0.9752,0.8665
312,Brachypodium_distachyon_5e3,0.8346,0.9609,0.8152
312,Brassica_juncea_5e3,0.7882,0.8775,0.7663
312,Brassica_napus_5e3,0.7859,0.9451,0.7783
312,Cajanus_cajan_5e3,0.9339,0.9806,0.8423
312,Glycine_max_5e3,0.9461,0.9837,0.8899
312,Gossypium_raimondii_5e3,0.8669,0.9516,0.8030
312,Lactuca_sativa_5e3,0.8983,0.9747,0.8646
312,Medicago_truncatula_5e3,0.9484,0.9836,0.8783
312,Pisum_sativum_5e3,0.9116,0.9712,0.8213
312,Theobroma_cacao_5e3,0.9431,0.9774,0.8677
313,Brachypodium_distachyon_5e3,0.8386,0.9481,0.8132
313,Brassica_juncea_5e3,0.7949,0.8501,0.7620
313,Brassica_napus_5e3,0.7931,0.9296,0.7788
313,Cajanus_cajan_5e3,0.9361,0.9758,0.8429
313,Glycine_max_5e3,0.9483,0.9780,0.8908
313,Gossypium_raimondii_5e3,0.8678,0.9357,0.8046
313,Lactuca_sativa_5e3,0.9034,0.9635,0.8644
313,Medicago_truncatula_5e3,0.9524,0.9765,0.8784
313,Pisum_sativum_5e3,0.9135,0.9652,0.8207
313,Theobroma_cacao_5e3,0.9450,0.9740,0.8672
314,Brachypodium_distachyon_5e3,0.8376,0.9477,0.8138
314,Brassica_juncea_5e3,0.7925,0.8503,0.7648
314,Brassica_napus_5e3,0.7915,0.9252,0.7785
314,Cajanus_cajan_5e3,0.9371,0.9738,0.8431
314,Glycine_max_5e3,0.9465,0.9801,0.8901
314,Gossypium_raimondii_5e3,0.8625,0.9387,0.8016
314,Lactuca_sativa_5e3,0.9021,0.9633,0.8641
314,Medicago_truncatula_5e3,0.9514,0.9786,0.8784
314,Pisum_sativum_5e3,0.9119,0.9643,0.8212
314,Theobroma_cacao_5e3,0.9426,0.9739,0.8670
315,Brachypodium_distachyon_5e3,0.8376,0.9605,0.8152
315,Brassica_juncea_5e3,0.7867,0.8727,0.7610
315,Brassica_napus_5e3,0.7869,0.9414,0.7786
315,Cajanus_cajan_5e3,0.9342,0.9804,0.8443
315,Glycine_max_5e3,0.9452,0.9839,0.8902
315,Gossypium_raimondii_5e3,0.8563,0.9551,0.8030
315,Lactuca_sativa_5e3,0.8992,0.9730,0.8638
315,Medicago_truncatula_5e3,0.9492,0.9824,0.8781
315,Pisum_sativum_5e3,0.9125,0.9671,0.8211
315,Theobroma_cacao_5e3,0.9374,0.9798,0.8670
316,Brachypodium_distachyon_5e3,0.8404,0.9444,0.8138
316,Brassica_juncea_5e3,0.8038,0.8336,0.7629
316,Brassica_napus_5e3,0.7958,0.9173,0.7776
316,Cajanus_cajan_5e3,0.9403,0.9676,0.8417
316,Glycine_max_5e3,0.9480,0.9774,0.8896
316,Gossypium_raimondii_5e3,0.8654,0.9273,0.8018
316,Lactuca_sativa_5e3,0.9022,0.9593,0.8639
316,Medicago_truncatula_5e3,0.9511,0.9761,0.8777
316,Pisum_sativum_5e3,0.9170,0.9577,0.8207
316,Theobroma_cacao_5e3,0.9411,0.9711,0.8668
317,Brachypodium_distachyon_5e3,0.8373,0.9558,0.8155
317,Brassica_juncea_5e3,0.7891,0.8644,0.7642
317,Brassica_napus_5e3,0.7928,0.9386,0.7796
317,Cajanus_cajan_5e3,0.9397,0.9769,0.8440
317,Glycine_max_5e3,0.9473,0.9826,0.8913
317,Gossypium_raimondii_5e3,0.8641,0.9446,0.8038
317,Lactuca_sativa_5e3,0.9006,0.9709,0.8651
317,Medicago_truncatula_5e3,0.9501,0.9834,0.8788
317,Pisum_sativum_5e3,0.9145,0.9675,0.8219
317,Theobroma_cacao_5e3,0.9456,0.9770,0.8677
318,Brachypodium_distachyon_5e3,0.8368,0.9531,0.8146
318,Brassica_juncea_5e3,0.7908,0.8756,0.7632
318,Brassica_napus_5e3,0.7875,0.9361,0.7788
318,Cajanus_cajan_5e3,0.9358,0.9755,0.8441
318,Glycine_max_5e3,0.9459,0.9823,0.8902
318,Gossypium_raimondii_5e3,0.8639,0.9481,0.8026
318,Lactuca_sativa_5e3,0.8996,0.9697,0.8642
318,Medicago_truncatula_5e3,0.9489,0.9826,0.8780
318,Pisum_sativum_5e3,0.9115,0.9684,0.8215
318,Theobroma_cacao_5e3,0.9438,0.9785,0.8673
319,Brachypodium_distachyon_5e3,0.8406,0.9552,0.8162
319,Brassica_juncea_5e3,0.7954,0.8623,0.7635
319,Brassica_napus_5e3,0.7906,0.9336,0.7782
319,Cajanus_cajan_5e3,0.9359,0.9794,0.8428
319,Glycine_max_5e3,0.9470,0.9826,0.8906
319,Gossypium_raimondii_5e3,0.8639,0.9470,0.8019
319,Lactuca_sativa_5e3,0.9024,0.9680,0.8657
319,Medicago_truncatula_5e3,0.9506,0.9815,0.8786
319,Pisum_sativum_5e3,0.9116,0.9680,0.8204
319,Theobroma_cacao_5e3,0.9388,0.9809,0.8686
320,Brachypodium_distachyon_5e3,0.8254,0.9630,0.8126
320,Brassica_juncea_5e3,0.7734,0.8838,0.7606
320,Brassica_napus_5e3,0.7828,0.9474,0.7785
320,Cajanus_cajan_5e3,0.9299,0.9830,0.8426
320,Glycine_max_5e3,0.9429,0.9847,0.8896
320,Gossypium_raimondii_5e3,0.8526,0.9537,0.7995
320,Lactuca_sativa_5e3,0.8957,0.9730,0.8635
320,Medicago_truncatula_5e3,0.9472,0.9824,0.8776
320,Pisum_sativum_5e3,0.9056,0.9709,0.8200
320,Theobroma_cacao_5e3,0.9349,0.9796,0.8647
321,Brachypodium_distachyon_5e3,0.8405,0.9529,0.8155
321,Brassica_juncea_5e3,0.7970,0.8691,0.7648
321,Brassica_napus_5e3,0.7916,0.9330,0.7795
321,Cajanus_cajan_5e3,0.9391,0.9760,0.8436
321,Glycine_max_5e3,0.9475,0.9807,0.8902
321,Gossypium_raimondii_5e3,0.8602,0.9452,0.8040
321,Lactuca_sativa_5e3,0.9023,0.9691,0.8652
321,Medicago_truncatula_5e3,0.9512,0.9791,0.8787
321,Pisum_sativum_5e3,0.9147,0.9660,0.8213
321,Theobroma_cacao_5e3,0.9454,0.9716,0.8680
322,Brachypodium_distachyon_5e3,0.8341,0.9590,0.8146
322,Brassica_juncea_5e3,0.7958,0.8715,0.7666
322,Brassica_napus_5e3,0.7877,0.9405,0.7782
322,Cajanus_cajan_5e3,0.9373,0.9776,0.8442
322,Glycine_max_5e3,0.9466,0.9827,0.8909
322,Gossypium_raimondii_5e3,0.8622,0.9440,0.8044
322,Lactuca_sativa_5e3,0.9006,0.9716,0.8658
322,Medicago_truncatula_5e3,0.9492,0.9837,0.8789
322,Pisum_sativum_5e3,0.9063,0.9710,0.8209
322,Theobroma_cacao_5e3,0.9441,0.9764,0.8679
323,Brachypodium_distachyon_5e3,0.8411,0.9533,0.8156
323,Brassica_juncea_5e3,0.7951,0.8565,0.7660
323,Brassica_napus_5e3,0.7939,0.9318,0.7799
323,Cajanus_cajan_5e3,0.9409,0.9731,0.8443
323,Glycine_max_5e3,0.9474,0.9806,0.8901
323,Gossypium_raimondii_5e3,0.8664,0.9417,0.8037
323,Lactuca_sativa_5e3,0.9032,0.9672,0.8655
323,Medicago_truncatula_5e3,0.9522,0.9799,0.8789
323,Pisum_sativum_5e3,0.9139,0.9655,0.8215
323,Theobroma_cacao_5e3,0.9428,0.9772,0.8675
324,Brachypodium_distachyon_5e3,0.8422,0.9379,0.8138
324,Brassica_juncea_5e3,0.7980,0.8415,0.7622
324,Brassica_napus_5e3,0.7975,0.9211,0.7795
324,Cajanus_cajan_5e3,0.9402,0.9693,0.8438
324,Glycine_max_5e3,0.9489,0.9740,0.8897
324,Gossypium_raimondii_5e3,0.8668,0.9332,0.8025
324,Lactuca_sativa_5e3,0.9057,0.9574,0.8650
324,Medicago_truncatula_5e3,0.9535,0.9743,0.8788
324,Pisum_sativum_5e3,0.9208,0.9526,0.8213
324,Theobroma_cacao_5e3,0.9423,0.9718,0.8667
325,Brachypodium_distachyon_5e3,0.8380,0.9551,0.8158
325,Brassica_juncea_5e3,0.7985,0.8544,0.7654
325,Brassica_napus_5e3,0.7933,0.9255,0.7789
325,Cajanus_cajan_5e3,0.9385,0.9729,0.8437
325,Glycine_max_5e3,0.9475,0.9806,0.8909
325,Gossypium_raimondii_5e3,0.8656,0.9376,0.8021
325,Lactuca_sativa_5e3,0.9021,0.9655,0.8644
325,Medicago_truncatula_5e3,0.9513,0.9797,0.8786
325,Pisum_sativum_5e3,0.9127,0.9667,0.8219
325,Theobroma_cacao_5e3,0.9427,0.9738,0.8684
326,Brachypodium_distachyon_5e3,0.8366,0.9588,0.8158
326,Brassica_juncea_5e3,0.7917,0.8784,0.7653
326,Brassica_napus_5e3,0.7913,0.9381,0.7798
326,Cajanus_cajan_5e3,0.9390,0.9743,0.8433
326,Glycine_max_5e3,0.9467,0.9835,0.8908
326,Gossypium_raimondii_5e3,0.8628,0.9493,0.8036
326,Lactuca_sativa_5e3,0.9014,0.9711,0.8647
326,Medicago_truncatula_5e3,0.9501,0.9812,0.8785
326,Pisum_sativum_5e3,0.9187,0.9639,0.8217
326,Theobroma_cacao_5e3,0.9474,0.9690,0.8672
327,Brachypodium_distachyon_5e3,0.8400,0.9514,0.8149
327,Brassica_juncea_5e3,0.7982,0.8597,0.7650
327,Brassica_napus_5e3,0.7937,0.9312,0.7785
327,Cajanus_cajan_5e3,0.9406,0.9724,0.8439
327,Glycine_max_5e3,0.9486,0.9805,0.8903
327,Gossypium_raimondii_5e3,0.8647,0.9398,0.8021
327,Lactuca_sativa_5e3,0.9026,0.9656,0.8652
327,Medicago_truncatula_5e3,0.9515,0.9803,0.8792
327,Pisum_sativum_5e3,0.9140,0.9657,0.8215
327,Theobroma_cacao_5e3,0.9470,0.9725,0.8663
328,Brachypodium_distachyon_5e3,0.8406,0.9500,0.8147
328,Brassica_juncea_5e3,0.7951,0.8370,0.7647
328,Brassica_napus_5e3,0.7979,0.9215,0.7811
328,Cajanus_cajan_5e3,0.9394,0.9750,0.8443
328,Glycine_max_5e3,0.9483,0.9796,0.8905
328,Gossypium_raimondii_5e3,0.8638,0.9385,0.8000
328,Lactuca_sativa_5e3,0.9050,0.9634,0.8653
328,Medicago_truncatula_5e3,0.9515,0.9797,0.8783
328,Pisum_sativum_5e3,0.9161,0.9635,0.8213
328,Theobroma_cacao_5e3,0.9448,0.9734,0.8664
329,Brachypodium_distachyon_5e3,0.8328,0.9635,0.8159
329,Brassica_juncea_5e3,0.7825,0.8831,0.7642
329,Brassica_napus_5e3,0.7809,0.9500,0.7800
329,Cajanus_cajan_5e3,0.9335,0.9817,0.8438
329,Glycine_max_5e3,0.9445,0.9851,0.8902
329,Gossypium_raimondii_5e3,0.8606,0.9532,0.8038
329,Lactuca_sativa_5e3,0.8979,0.9752,0.8654
329,Medicago_truncatula_5e3,0.9480,0.9848,0.8787
329,Pisum_sativum_5e3,0.9083,0.9730,0.8211
329,Theobroma_cacao_5e3,0.9415,0.9770,0.8659
330,Brachypodium_distachyon_5e3,0.8362,0.9640,0.8154
330,Brassica_juncea_5e3,0.7916,0.8839,0.7666
330,Brassica_napus_5e3,0.7913,0.9457,0.7803
330,Cajanus_cajan_5e3,0.9374,0.9788,0.8438
330,Glycine_max_5e3,0.9452,0.9851,0.8908
330,Gossypium_raimondii_5e3,0.8627,0.9499,0.8028
330,Lactuca_sativa_5e3,0.8995,0.9748,0.8651
330,Medicago_truncatula_5e3,0.9498,0.9843,0.8793
330,Pisum_sativum_5e3,0.9107,0.9738,0.8216
330,Theobroma_cacao_5e3,0.9427,0.9796,0.8685
331,Brachypodium_distachyon_5e3,0.8389,0.9547,0.8165
331,Brassica_juncea_5e3,0.7951,0.8553,0.7640
331,Brassica_napus_5e3,0.7942,0.9327,0.7820
331,Cajanus_cajan_5e3,0.9403,0.9752,0.8443
331,Glycine_max_5e3,0.9486,0.9808,0.8909
331,Gossypium_raimondii_5e3,0.8675,0.9427,0.8024
331,Lactuca_sativa_5e3,0.9032,0.9670,0.8650
331,Medicago_truncatula_5e3,0.9525,0.9810,0.8792
331,Pisum_sativum_5e3,0.9177,0.9619,0.8224
331,Theobroma_cacao_5e3,0.9461,0.9750,0.8677
332,Brachypodium_distachyon_5e3,0.8374,0.9543,0.8165
332,Brassica_juncea_5e3,0.8038,0.8518,0.7654
332,Brassica_napus_5e3,0.7920,0.9331,0.7800
332,Cajanus_cajan_5e3,0.9423,0.9672,0.8434
332,Glycine_max_5e3,0.9477,0.9804,0.8906
332,Gossypium_raimondii_5e3,0.8630,0.9434,0.8029
332,Lactuca_sativa_5e3,0.9017,0.9677,0.8641
332,Medicago_truncatula_5e3,0.9510,0.9812,0.8785
332,Pisum_sativum_5e3,0.9146,0.9626,0.8210
332,Theobroma_cacao_5e3,0.9495,0.9700,0.8669
333,Brachypodium_distachyon_5e3,0.8462,0.9357,0.8170
333,Brassica_juncea_5e3,0.8107,0.8174,0.7660
333,Brassica_napus_5e3,0.8046,0.9044,0.7817
333,Cajanus_cajan_5e3,0.9405,0.9686,0.8445
333,Glycine_max_5e3,0.9502,0.9756,0.8912
333,Gossypium_raimondii_5e3,0.8776,0.9209,0.8052
333,Lactuca_sativa_5e3,0.9093,0.9563,0.8659
333,Medicago_truncatula_5e3,0.9544,0.9759,0.8795
333,Pisum_sativum_5e3,0.9176,0.9597,0.8224
333,Theobroma_cacao_5e3,0.9488,0.9689,0.8673
334,Brachypodium_distachyon_5e3,0.8421,0.9374,0.8153
334,Brassica_juncea_5e3,0.7929,0.8347,0.7601
334,Brassica_napus_5e3,0.8014,0.9098,0.7782
334,Cajanus_cajan_5e3,0.9381,0.9689,0.8437
334,Glycine_max_5e3,0.9496,0.9745,0.8903
334,Gossypium_raimondii_5e3,0.8647,0.9325,0.8024
334,Lactuca_sativa_5e3,0.9049,0.9588,0.8643
334,Medicago_truncatula_5e3,0.9523,0.9753,0.8785
334,Pisum_sativum_5e3,0.9144,0.9576,0.8214
334,Theobroma_cacao_5e3,0.9470,0.9701,0.8682
335,Brachypodium_distachyon_5e3,0.8471,0.9301,0.8170
335,Brassica_juncea_5e3,0.8054,0.8289,0.7612
335,Brassica_napus_5e3,0.8038,0.9083,0.7810
335,Cajanus_cajan_5e3,0.9473,0.9611,0.8444
335,Glycine_max_5e3,0.9515,0.9745,0.8917
335,Gossypium_raimondii_5e3,0.8676,0.9279,0.8031
335,Lactuca_sativa_5e3,0.9093,0.9555,0.8661
335,Medicago_truncatula_5e3,0.9554,0.9736,0.8794
335,Pisum_sativum_5e3,0.9247,0.9517,0.8215
335,Theobroma_cacao_5e3,0.9508,0.9640,0.8670
336,Brachypodium_distachyon_5e3,0.8410,0.9480,0.8151
336,Brassica_juncea_5e3,0.7961,0.8398,0.7635
336,Brassica_napus_5e3,0.7960,0.9248,0.7792
336,Cajanus_cajan_5e3,0.9392,0.9691,0.8435
336,Glycine_max_5e3,0.9481,0.9784,0.8914
336,Gossypium_raimondii_5e3,0.8663,0.9267,0.8019
336,Lactuca_sativa_5e3,0.9052,0.9636,0.8662
336,Medicago_truncatula_5e3,0.9520,0.9791,0.8791
336,Pisum_sativum_5e3,0.9130,0.9651,0.8217
336,Theobroma_cacao_5e3,0.9391,0.9784,0.8670
337,Brachypodium_distachyon_5e3,0.8369,0.9627,0.8174
337,Brassica_juncea_5e3,0.7892,0.8774,0.7685
337,Brassica_napus_5e3,0.7877,0.9513,0.7812
337,Cajanus_cajan_5e3,0.9349,0.9813,0.8440
337,Glycine_max_5e3,0.9456,0.9860,0.8912
337,Gossypium_raimondii_5e3,0.8580,0.9526,0.8041
337,Lactuca_sativa_5e3,0.9000,0.9769,0.8655
337,Medicago_truncatula_5e3,0.9492,0.9868,0.8798
337,Pisum_sativum_5e3,0.9136,0.9722,0.8232
337,Theobroma_cacao_5e3,0.9411,0.9811,0.8681
338,Brachypodium_distachyon_5e3,0.8423,0.9526,0.8171
338,Brassica_juncea_5e3,0.7919,0.8546,0.7644
338,Brassica_napus_5e3,0.7977,0.9336,0.7818
338,Cajanus_cajan_5e3,0.9450,0.9713,0.8456
338,Glycine_max_5e3,0.9488,0.9817,0.8912
338,Gossypium_raimondii_5e3,0.8718,0.9382,0.8073
338,Lactuca_sativa_5e3,0.9033,0.9698,0.8655
338,Medicago_truncatula_5e3,0.9532,0.9805,0.8800
338,Pisum_sativum_5e3,0.9141,0.9690,0.8223
338,Theobroma_cacao_5e3,0.9457,0.9774,0.8677
339,Brachypodium_distachyon_5e3,0.8353,0.9638,0.8155
339,Brassica_juncea_5e3,0.7945,0.8758,0.7670
339,Brassica_napus_5e3,0.7937,0.9360,0.7809
339,Cajanus_cajan_5e3,0.9411,0.9735,0.8443
339,Glycine_max_5e3,0.9466,0.9827,0.8903
339,Gossypium_raimondii_5e3,0.8646,0.9498,0.8034
339,Lactuca_sativa_5e3,0.9022,0.9702,0.8648
339,Medicago_truncatula_5e3,0.9502,0.9832,0.8786
339,Pisum_sativum_5e3,0.9148,0.9651,0.8216
339,Theobroma_cacao_5e3,0.9395,0.9812,0.8671
340,Brachypodium_distachyon_5e3,0.8415,0.9421,0.8160
340,Brassica_juncea_5e3,0.7976,0.8322,0.7635
340,Brassica_napus_5e3,0.8007,0.9180,0.7806
340,Cajanus_cajan_5e3,0.9397,0.9713,0.8444
340,Glycine_max_5e3,0.9487,0.9776,0.8909
340,Gossypium_raimondii_5e3,0.8668,0.9326,0.7995
340,Lactuca_sativa_5e3,0.9061,0.9627,0.8654
340,Medicago_truncatula_5e3,0.9519,0.9790,0.8790
340,Pisum_sativum_5e3,0.9149,0.9593,0.8222
340,Theobroma_cacao_5e3,0.9456,0.9718,0.8672
341,Brachypodium_distachyon_5e3,0.8429,0.9437,0.8157
341,Brassica_juncea_5e3,0.7970,0.8399,0.7659
341,Brassica_napus_5e3,0.8000,0.9225,0.7823
341,Cajanus_cajan_5e3,0.9415,0.9688,0.8438
341,Glycine_max_5e3,0.9495,0.9760,0.8903
341,Gossypium_raimondii_5e3,0.8718,0.9249,0.8026
341,Lactuca_sativa_5e3,0.9060,0.9613,0.8656
341,Medicago_truncatula_5e3,0.9535,0.9771,0.8791
341,Pisum_sativum_5e3,0.9209,0.9551,0.8223
341,Theobroma_cacao_5e3,0.9494,0.9662,0.8666
342,Brachypodium_distachyon_5e3,0.8423,0.9425,0.8139
342,Brassica_juncea_5e3,0.7958,0.8519,0.7638
342,Brassica_napus_5e3,0.7937,0.9301,0.7783
342,Cajanus_cajan_5e3,0.9370,0.9700,0.8438
342,Glycine_max_5e3,0.9481,0.9791,0.8907
342,Gossypium_raimondii_5e3,0.8735,0.9340,0.8047
342,Lactuca_sativa_5e3,0.9043,0.9646,0.8654
342,Medicago_truncatula_5e3,0.9517,0.9788,0.8786
342,Pisum_sativum_5e3,0.9134,0.9643,0.8219
342,Theobroma_cacao_5e3,0.9403,0.9779,0.8676
343,Brachypodium_distachyon_5e3,0.8402,0.9559,0.8181
343,Brassica_juncea_5e3,0.7954,0.8598,0.7634
343,Brassica_napus_5e3,0.7919,0.9355,0.7804
343,Cajanus_cajan_5e3,0.9383,0.9753,0.8449
343,Glycine_max_5e3,0.9478,0.9822,0.8911
343,Gossypium_raimondii_5e3,0.8608,0.9526,0.8055
343,Lactuca_sativa_5e3,0.9017,0.9708,0.8659
343,Medicago_truncatula_5e3,0.9512,0.9807,0.8792
343,Pisum_sativum_5e3,0.9140,0.9649,0.8222
343,Theobroma_cacao_5e3,0.9426,0.9788,0.8681
344,Brachypodium_distachyon_5e3,0.8349,0.9536,0.8130
344,Brassica_juncea_5e3,0.7933,0.8614,0.7612
344,Brassica_napus_5e3,0.7883,0.9375,0.7805
344,Cajanus_cajan_5e3,0.9397,0.9685,0.8438
344,Glycine_max_5e3,0.9463,0.9824,0.8906
344,Gossypium_raimondii_5e3,0.8591,0.9431,0.8007
344,Lactuca_sativa_5e3,0.9022,0.9672,0.8649
344,Medicago_truncatula_5e3,0.9494,0.9803,0.8778
344,Pisum_sativum_5e3,0.9130,0.9671,0.8216
344,Theobroma_cacao_5e3,0.9433,0.9724,0.8671
345,Brachypodium_distachyon_5e3,0.8368,0.9631,0.8175
345,Brassica_juncea_5e3,0.7911,0.8848,0.7665
345,Brassica_napus_5e3,0.7916,0.9472,0.7824
345,Cajanus_cajan_5e3,0.9344,0.9829,0.8453
345,Glycine_max_5e3,0.9467,0.9847,0.8915
345,Gossypium_raimondii_5e3,0.8643,0.9523,0.8072
345,Lactuca_sativa_5e3,0.9021,0.9752,0.8664
345,Medicago_truncatula_5e3,0.9512,0.9831,0.8796
345,Pisum_sativum_5e3,0.9122,0.9716,0.8232
345,Theobroma_cacao_5e3,0.9420,0.9792,0.8677
346,Brachypodium_distachyon_5e3,0.8426,0.9474,0.8161
346,Brassica_juncea_5e3,0.7929,0.8602,0.7647
346,Brassica_napus_5e3,0.7955,0.9295,0.7815
346,Cajanus_cajan_5e3,0.9428,0.9714,0.8431
346,Glycine_max_5e3,0.9483,0.9810,0.8910
346,Gossypium_raimondii_5e3,0.8648,0.9423,0.8035
346,Lactuca_sativa_5e3,0.9046,0.9675,0.8658
346,Medicago_truncatula_5e3,0.9527,0.9794,0.8796
346,Pisum_sativum_5e3,0.9147,0.9676,0.8226
346,Theobroma_cacao_5e3,0.9423,0.9799,0.8670
347,Brachypodium_distachyon_5e3,0.8412,0.9544,0.8183
347,Brassica_juncea_5e3,0.7838,0.8638,0.7660
347,Brassica_napus_5e3,0.7947,0.9416,0.7833
347,Cajanus_cajan_5e3,0.9407,0.9731,0.8444
347,Glycine_max_5e3,0.9460,0.9839,0.8911
347,Gossypium_raimondii_5e3,0.8647,0.9517,0.8057
347,Lactuca_sativa_5e3,0.9032,0.9693,0.8663
347,Medicago_truncatula_5e3,0.9517,0.9821,0.8797
347,Pisum_sativum_5e3,0.9151,0.9694,0.8235
347,Theobroma_cacao_5e3,0.9403,0.9793,0.8676
348,Brachypodium_distachyon_5e3,0.8440,0.9501,0.8167
348,Brassica_juncea_5e3,0.8001,0.8508,0.7682
348,Brassica_napus_5e3,0.7998,0.9277,0.7820
348,Cajanus_cajan_5e3,0.9421,0.9723,0.8450
348,Glycine_max_5e3,0.9486,0.9786,0.8912
348,Gossypium_raimondii_5e3,0.8721,0.9399,0.8051
348,Lactuca_sativa_5e3,0.9056,0.9659,0.8664
348,Medicago_truncatula_5e3,0.9535,0.9792,0.8802
348,Pisum_sativum_5e3,0.9206,0.9620,0.8228
348,Theobroma_cacao_5e3,0.9504,0.9677,0.8680
349,Brachypodium_distachyon_5e3,0.8466,0.9400,0.8179
349,Brassica_juncea_5e3,0.7998,0.8407,0.7618
349,Brassica_napus_5e3,0.8058,0.9088,0.7818
349,Cajanus_cajan_5e3,0.9395,0.9673,0.8437
349,Glycine_max_5e3,0.9502,0.9745,0.8908
349,Gossypium_raimondii_5e3,0.8684,0.9214,0.8012
349,Lactuca_sativa_5e3,0.9099,0.9538,0.8660
349,Medicago_truncatula_5e3,0.9545,0.9733,0.8797
349,Pisum_sativum_5e3,0.9155,0.9586,0.8222
349,Theobroma_cacao_5e3,0.9438,0.9710,0.8672
350,Brachypodium_distachyon_5e3,0.8418,0.9460,0.8173
350,Brassica_juncea_5e3,0.8032,0.8524,0.7698
350,Brassica_napus_5e3,0.7994,0.9226,0.7824
350,Cajanus_cajan_5e3,0.9417,0.9732,0.8451
350,Glycine_max_5e3,0.9484,0.9797,0.8911
350,Gossypium_raimondii_5e3,0.8710,0.9285,0.8046
350,Lactuca_sativa_5e3,0.9056,0.9617,0.8658
350,Medicago_truncatula_5e3,0.9522,0.9797,0.8796
350,Pisum_sativum_5e3,0.9163,0.9608,0.8215
350,Theobroma_cacao_5e3,0.9393,0.9755,0.8672
351,Brachypodium_distachyon_5e3,0.8437,0.9510,0.8171
351,Brassica_juncea_5e3,0.8021,0.8637,0.7665
351,Brassica_napus_5e3,0.7951,0.9312,0.7810
351,Cajanus_cajan_5e3,0.9384,0.9764,0.8447
351,Glycine_max_5e3,0.9483,0.9814,0.8914
351,Gossypium_raimondii_5e3,0.8670,0.9419,0.8057
351,Lactuca_sativa_5e3,0.9031,0.9680,0.8652
351,Medicago_truncatula_5e3,0.9523,0.9817,0.8795
